"SECURITIES","ERROR CODE","NUM FLDS","OPT_EXPIRE_DT","OPT_STRIKE_PX","PX_BID","PX_MID","PX_ASK","OPT_PUT_CALL","DAYS_TO_MTY","TODAY_DT","OPT_DAYS_EXPIRE"
"SPX US 10/21/16 P1525 Index",0,9,"10/21/2016",1525.000000  ,3.900000  ,4.150000  ,4.400000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1540 Index",0,9,"10/21/2016",1540.000000  ,4.200000  ,4.450000  ,4.700000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1550 Index",0,9,"10/21/2016",1550.000000  ,4.400000  ,4.700000  ,5.000000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1560 Index",0,9,"10/21/2016",1560.000000  ,4.600000  ,4.900000  ,5.200000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1575 Index",0,9,"10/21/2016",1575.000000  ,5.000000  ,5.250000  ,5.500000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1580 Index",0,9,"10/21/2016",1580.000000  ,5.100000  ,5.400000  ,5.700000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1600 Index",0,9,"10/21/2016",1600.000000  ,5.700000  ,5.950000  ,6.200000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1620 Index",0,9,"10/21/2016",1620.000000  ,6.200000  ,6.500000  ,6.800000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1625 Index",0,9,"10/21/2016",1625.000000  ,6.400000  ,6.700000  ,7.000000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1640 Index",0,9,"10/21/2016",1640.000000  ,6.900000  ,7.200000  ,7.500000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1650 Index",0,9,"10/21/2016",1650.000000  ,7.300000  ,7.600000  ,7.900000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1660 Index",0,9,"10/21/2016",1660.000000  ,7.600000  ,7.900000  ,8.200000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1675 Index",0,9,"10/21/2016",1675.000000  ,8.200000  ,8.550000  ,8.900000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1680 Index",0,9,"10/21/2016",1680.000000  ,8.400000  ,8.750000  ,9.100000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1700 Index",0,9,"10/21/2016",1700.000000  ,9.400000  ,9.700000  ,10.000000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1720 Index",0,9,"10/21/2016",1720.000000  ,10.400000  ,10.700000  ,11.000000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1725 Index",0,9,"10/21/2016",1725.000000  ,10.600000  ,10.950000  ,11.300000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1740 Index",0,9,"10/21/2016",1740.000000  ,11.500000  ,11.850000  ,12.200000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1750 Index",0,9,"10/21/2016",1750.000000  ,12.100000  ,12.450000  ,12.800000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1760 Index",0,9,"10/21/2016",1760.000000  ,12.700000  ,13.050000  ,13.400000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1775 Index",0,9,"10/21/2016",1775.000000  ,13.700000  ,14.050000  ,14.400000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1780 Index",0,9,"10/21/2016",1780.000000  ,14.000000  ,14.400000  ,14.800000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1800 Index",0,9,"10/21/2016",1800.000000  ,15.500000  ,15.900000  ,16.300000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1820 Index",0,9,"10/21/2016",1820.000000  ,17.200000  ,17.600000  ,18.000000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1825 Index",0,9,"10/21/2016",1825.000000  ,17.600000  ,18.000000  ,18.400000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1840 Index",0,9,"10/21/2016",1840.000000  ,19.000000  ,19.400000  ,19.800000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1850 Index",0,9,"10/21/2016",1850.000000  ,20.000000  ,20.400000  ,20.800000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1860 Index",0,9,"10/21/2016",1860.000000  ,21.000000  ,21.450000  ,21.900000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1875 Index",0,9,"10/21/2016",1875.000000  ,22.600000  ,23.100000  ,23.600000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1880 Index",0,9,"10/21/2016",1880.000000  ,23.200000  ,23.700000  ,24.200000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1900 Index",0,9,"10/21/2016",1900.000000  ,25.700000  ,26.200000  ,26.700000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1920 Index",0,9,"10/21/2016",1920.000000  ,28.400000  ,28.900000  ,29.400000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1925 Index",0,9,"10/21/2016",1925.000000  ,29.100000  ,29.650000  ,30.200000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1940 Index",0,9,"10/21/2016",1940.000000  ,31.400000  ,31.950000  ,32.500000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1950 Index",0,9,"10/21/2016",1950.000000  ,33.100000  ,33.650000  ,34.200000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1960 Index",0,9,"10/21/2016",1960.000000  ,34.800000  ,35.400000  ,36.000000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1975 Index",0,9,"10/21/2016",1975.000000  ,37.600000  ,38.200000  ,38.800000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P1980 Index",0,9,"10/21/2016",1980.000000  ,38.600000  ,39.200000  ,39.800000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2000 Index",0,9,"10/21/2016",2000.000000  ,42.800000  ,43.450000  ,44.100000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2020 Index",0,9,"10/21/2016",2020.000000  ,47.500000  ,48.200000  ,48.900000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2025 Index",0,9,"10/21/2016",2025.000000  ,48.800000  ,49.500000  ,50.200000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2040 Index",0,9,"10/21/2016",2040.000000  ,52.800000  ,53.550000  ,54.300000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2050 Index",0,9,"10/21/2016",2050.000000  ,55.700000  ,56.450000  ,57.200000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2060 Index",0,9,"10/21/2016",2060.000000  ,58.700000  ,59.500000  ,60.300000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2075 Index",0,9,"10/21/2016",2075.000000  ,63.600000  ,64.550000  ,65.500000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2080 Index",0,9,"10/21/2016",2080.000000  ,65.400000  ,66.200000  ,67.000000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2100 Index",0,9,"10/21/2016",2100.000000  ,72.900000  ,73.750000  ,74.600000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2120 Index",0,9,"10/21/2016",2120.000000  ,81.300000  ,82.200000  ,83.100000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2125 Index",0,9,"10/21/2016",2125.000000  ,83.500000  ,84.550000  ,85.600000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2140 Index",0,9,"10/21/2016",2140.000000  ,90.700000  ,91.800000  ,92.900000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2150 Index",0,9,"10/21/2016",2150.000000  ,95.900000  ,97.000000  ,98.100000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2160 Index",0,9,"10/21/2016",2160.000000  ,101.300000  ,102.400000  ,103.500000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2175 Index",0,9,"10/21/2016",2175.000000  ,110.000000  ,111.150000  ,112.300000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2180 Index",0,9,"10/21/2016",2180.000000  ,113.100000  ,114.250000  ,115.400000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2200 Index",0,9,"10/21/2016",2200.000000  ,126.300000  ,127.500000  ,128.700000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2220 Index",0,9,"10/21/2016",2220.000000  ,141.100000  ,142.300000  ,143.500000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2225 Index",0,9,"10/21/2016",2225.000000  ,145.000000  ,146.250000  ,147.500000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2240 Index",0,9,"10/21/2016",2240.000000  ,157.200000  ,158.500000  ,159.800000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2250 Index",0,9,"10/21/2016",2250.000000  ,165.800000  ,167.100000  ,168.400000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2260 Index",0,9,"10/21/2016",2260.000000  ,174.800000  ,176.050000  ,177.300000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2275 Index",0,9,"10/21/2016",2275.000000  ,188.600000  ,189.850000  ,191.100000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2280 Index",0,9,"10/21/2016",2280.000000  ,193.200000  ,194.500000  ,195.800000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2300 Index",0,9,"10/21/2016",2300.000000  ,212.300000  ,213.600000  ,214.900000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2320 Index",0,9,"10/21/2016",2320.000000  ,231.800000  ,233.050000  ,234.300000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2325 Index",0,9,"10/21/2016",2325.000000  ,236.700000  ,237.950000  ,239.200000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2340 Index",0,9,"10/21/2016",2340.000000  ,251.500000  ,252.750000  ,254.000000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2350 Index",0,9,"10/21/2016",2350.000000  ,261.400000  ,262.650000  ,263.900000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2375 Index",0,9,"10/21/2016",2375.000000  ,286.200000  ,287.450000  ,288.700000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2400 Index",0,9,"10/21/2016",2400.000000  ,311.000000  ,312.250000  ,313.500000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2450 Index",0,9,"10/21/2016",2450.000000  ,360.900000  ,362.100000  ,363.300000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2500 Index",0,9,"10/21/2016",2500.000000  ,410.700000  ,411.950000  ,413.200000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 10/21/16 P2600 Index",0,9,"10/21/2016",2600.000000  ,510.400000  ,511.650000  ,512.900000  ,"Put",112  ,"06/30/2016",113  ,
"SPX US 12/16/16 C100 Index",0,9,"12/16/2016",100.000000  ,1973.300000  ,1974.500000  ,1975.700000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C200 Index",0,9,"12/16/2016",200.000000  ,1873.600000  ,1874.800000  ,1876.000000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C300 Index",0,9,"12/16/2016",300.000000  ,1774.000000  ,1775.200000  ,1776.400000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C400 Index",0,9,"12/16/2016",400.000000  ,1674.300000  ,1675.500000  ,1676.700000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C500 Index",0,9,"12/16/2016",500.000000  ,1574.700000  ,1575.900000  ,1577.100000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C550 Index",0,9,"12/16/2016",550.000000  ,1524.900000  ,1526.100000  ,1527.300000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C600 Index",0,9,"12/16/2016",600.000000  ,1475.100000  ,1476.350000  ,1477.600000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C650 Index",0,9,"12/16/2016",650.000000  ,1425.300000  ,1426.550000  ,1427.800000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C700 Index",0,9,"12/16/2016",700.000000  ,1375.600000  ,1376.800000  ,1378.000000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C750 Index",0,9,"12/16/2016",750.000000  ,1325.800000  ,1327.050000  ,1328.300000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C800 Index",0,9,"12/16/2016",800.000000  ,1276.100000  ,1277.300000  ,1278.500000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C850 Index",0,9,"12/16/2016",850.000000  ,1226.300000  ,1227.550000  ,1228.800000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C900 Index",0,9,"12/16/2016",900.000000  ,1176.700000  ,1177.900000  ,1179.100000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C925 Index",0,9,"12/16/2016",925.000000  ,1151.800000  ,1153.000000  ,1154.200000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C950 Index",0,9,"12/16/2016",950.000000  ,1127.000000  ,1128.200000  ,1129.400000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C975 Index",0,9,"12/16/2016",975.000000  ,1102.100000  ,1103.300000  ,1104.500000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1000 Index",0,9,"12/16/2016",1000.000000  ,1077.200000  ,1078.450000  ,1079.700000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1025 Index",0,9,"12/16/2016",1025.000000  ,1052.400000  ,1053.650000  ,1054.900000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1050 Index",0,9,"12/16/2016",1050.000000  ,1027.700000  ,1028.900000  ,1030.100000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1075 Index",0,9,"12/16/2016",1075.000000  ,1002.900000  ,1004.100000  ,1005.300000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1100 Index",0,9,"12/16/2016",1100.000000  ,978.100000  ,979.350000  ,980.600000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1125 Index",0,9,"12/16/2016",1125.000000  ,953.400000  ,954.600000  ,955.800000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1150 Index",0,9,"12/16/2016",1150.000000  ,928.600000  ,929.850000  ,931.100000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1175 Index",0,9,"12/16/2016",1175.000000  ,903.900000  ,905.150000  ,906.400000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1200 Index",0,9,"12/16/2016",1200.000000  ,879.300000  ,880.500000  ,881.700000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1225 Index",0,9,"12/16/2016",1225.000000  ,854.600000  ,855.850000  ,857.100000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1250 Index",0,9,"12/16/2016",1250.000000  ,830.000000  ,831.200000  ,832.400000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1275 Index",0,9,"12/16/2016",1275.000000  ,805.400000  ,806.600000  ,807.800000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1300 Index",0,9,"12/16/2016",1300.000000  ,780.800000  ,782.050000  ,783.300000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1325 Index",0,9,"12/16/2016",1325.000000  ,756.300000  ,757.550000  ,758.800000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1350 Index",0,9,"12/16/2016",1350.000000  ,731.800000  ,733.050000  ,734.300000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1375 Index",0,9,"12/16/2016",1375.000000  ,707.400000  ,708.650000  ,709.900000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1400 Index",0,9,"12/16/2016",1400.000000  ,683.000000  ,684.250000  ,685.500000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1425 Index",0,9,"12/16/2016",1425.000000  ,658.700000  ,659.950000  ,661.200000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1450 Index",0,9,"12/16/2016",1450.000000  ,634.400000  ,635.650000  ,636.900000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1475 Index",0,9,"12/16/2016",1475.000000  ,610.200000  ,611.450000  ,612.700000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1500 Index",0,9,"12/16/2016",1500.000000  ,586.100000  ,587.350000  ,588.600000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1525 Index",0,9,"12/16/2016",1525.000000  ,562.000000  ,563.250000  ,564.500000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1550 Index",0,9,"12/16/2016",1550.000000  ,538.100000  ,539.350000  ,540.600000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1575 Index",0,9,"12/16/2016",1575.000000  ,514.200000  ,515.450000  ,516.700000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1600 Index",0,9,"12/16/2016",1600.000000  ,490.500000  ,491.750000  ,493.000000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1625 Index",0,9,"12/16/2016",1625.000000  ,466.900000  ,468.150000  ,469.400000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1650 Index",0,9,"12/16/2016",1650.000000  ,443.500000  ,444.750000  ,446.000000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1675 Index",0,9,"12/16/2016",1675.000000  ,420.200000  ,421.450000  ,422.700000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1700 Index",0,9,"12/16/2016",1700.000000  ,397.100000  ,398.350000  ,399.600000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1725 Index",0,9,"12/16/2016",1725.000000  ,374.100000  ,375.400000  ,376.700000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1750 Index",0,9,"12/16/2016",1750.000000  ,351.400000  ,352.700000  ,354.000000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1775 Index",0,9,"12/16/2016",1775.000000  ,329.000000  ,330.250000  ,331.500000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1800 Index",0,9,"12/16/2016",1800.000000  ,306.800000  ,308.050000  ,309.300000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1825 Index",0,9,"12/16/2016",1825.000000  ,284.900000  ,286.150000  ,287.400000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1850 Index",0,9,"12/16/2016",1850.000000  ,263.300000  ,264.550000  ,265.800000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1875 Index",0,9,"12/16/2016",1875.000000  ,242.000000  ,243.250000  ,244.500000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1885 Index",0,9,"12/16/2016",1885.000000  ,233.600000  ,234.850000  ,236.100000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1900 Index",0,9,"12/16/2016",1900.000000  ,221.200000  ,222.400000  ,223.600000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1925 Index",0,9,"12/16/2016",1925.000000  ,200.800000  ,202.000000  ,203.200000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1950 Index",0,9,"12/16/2016",1950.000000  ,180.900000  ,182.100000  ,183.300000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C1975 Index",0,9,"12/16/2016",1975.000000  ,161.600000  ,162.800000  ,164.000000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2000 Index",0,9,"12/16/2016",2000.000000  ,142.900000  ,144.050000  ,145.200000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2025 Index",0,9,"12/16/2016",2025.000000  ,124.900000  ,126.050000  ,127.200000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2050 Index",0,9,"12/16/2016",2050.000000  ,107.700000  ,108.850000  ,110.000000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2075 Index",0,9,"12/16/2016",2075.000000  ,91.700000  ,92.650000  ,93.600000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2090 Index",0,9,"12/16/2016",2090.000000  ,82.400000  ,83.350000  ,84.300000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2100 Index",0,9,"12/16/2016",2100.000000  ,76.400000  ,77.350000  ,78.300000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2125 Index",0,9,"12/16/2016",2125.000000  ,62.400000  ,63.250000  ,64.100000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2150 Index",0,9,"12/16/2016",2150.000000  ,49.500000  ,50.350000  ,51.200000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2175 Index",0,9,"12/16/2016",2175.000000  ,38.100000  ,38.850000  ,39.600000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2200 Index",0,9,"12/16/2016",2200.000000  ,28.100000  ,28.800000  ,29.500000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2225 Index",0,9,"12/16/2016",2225.000000  ,19.800000  ,20.450000  ,21.100000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2250 Index",0,9,"12/16/2016",2250.000000  ,13.200000  ,13.750000  ,14.300000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2275 Index",0,9,"12/16/2016",2275.000000  ,8.400000  ,8.850000  ,9.300000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2300 Index",0,9,"12/16/2016",2300.000000  ,5.100000  ,5.500000  ,5.900000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2325 Index",0,9,"12/16/2016",2325.000000  ,3.000000  ,3.350000  ,3.700000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2350 Index",0,9,"12/16/2016",2350.000000  ,1.750000  ,2.050000  ,2.350000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2375 Index",0,9,"12/16/2016",2375.000000  ,1.050000  ,1.325000  ,1.600000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2400 Index",0,9,"12/16/2016",2400.000000  ,0.650000  ,0.900000  ,1.150000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2425 Index",0,9,"12/16/2016",2425.000000  ,0.400000  ,0.625000  ,0.850000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2450 Index",0,9,"12/16/2016",2450.000000  ,0.250000  ,0.475000  ,0.700000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2475 Index",0,9,"12/16/2016",2475.000000  ,0.150000  ,0.375000  ,0.600000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2500 Index",0,9,"12/16/2016",2500.000000  ,0.100000  ,0.325000  ,0.550000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2525 Index",0,9,"12/16/2016",2525.000000  ,0.050000  ,0.275000  ,0.500000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2550 Index",0,9,"12/16/2016",2550.000000  ,0.050000  ,0.250000  ,0.450000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2575 Index",0,9,"12/16/2016",2575.000000  ,"N.A.",0.450000  ,0.450000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2600 Index",0,9,"12/16/2016",2600.000000  ,"N.A.",0.400000  ,0.400000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C2800 Index",0,9,"12/16/2016",2800.000000  ,"N.A.",0.250000  ,0.250000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C3000 Index",0,9,"12/16/2016",3000.000000  ,"N.A.",0.200000  ,0.200000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 C3500 Index",0,9,"12/16/2016",3500.000000  ,"N.A.",0.200000  ,0.200000  ,"Call",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 P100 Index",0,9,"12/16/2016",100.000000  ,"N.A.",0.250000  ,0.250000  ,"Put",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 P200 Index",0,9,"12/16/2016",200.000000  ,"N.A.",0.250000  ,0.250000  ,"Put",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 P300 Index",0,9,"12/16/2016",300.000000  ,"N.A.",0.250000  ,0.250000  ,"Put",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 P400 Index",0,9,"12/16/2016",400.000000  ,"N.A.",0.250000  ,0.250000  ,"Put",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 P500 Index",0,9,"12/16/2016",500.000000  ,"N.A.",0.350000  ,0.350000  ,"Put",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 P550 Index",0,9,"12/16/2016",550.000000  ,"N.A.",0.400000  ,0.400000  ,"Put",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 P600 Index",0,9,"12/16/2016",600.000000  ,0.050000  ,0.250000  ,0.450000  ,"Put",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 P650 Index",0,9,"12/16/2016",650.000000  ,0.050000  ,0.250000  ,0.450000  ,"Put",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 P700 Index",0,9,"12/16/2016",700.000000  ,0.150000  ,0.350000  ,0.550000  ,"Put",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 P750 Index",0,9,"12/16/2016",750.000000  ,0.250000  ,0.450000  ,0.650000  ,"Put",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 P800 Index",0,9,"12/16/2016",800.000000  ,0.300000  ,0.500000  ,0.700000  ,"Put",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 P850 Index",0,9,"12/16/2016",850.000000  ,0.400000  ,0.625000  ,0.850000  ,"Put",168  ,"06/30/2016",169  ,
"SPX US 12/16/16 P900 Index",0,9,"12/16/2016",900.000000  ,0.550000  ,0.775000  ,1.000000  ,"Put",168  ,"06/30/2016",169  ,
